Season,Player,Team,RAPM,O-RAPM,D-RAPM
2023,Tai Johnson,Bucknell Bison,0.0598490754346744,0.10243958513386371,-0.04259050969918931
2023,Kasey Kidwell,Queens University Royals,0.059816011691922244,0.35723564000830893,-0.2974196283163867
2023,Amiya Carroll,Monmouth Hawks,0.05927729222002007,0.21268933168207216,-0.1534120394620521
2023,Anastasia Warren,Stony Brook Seawolves,0.058943347228155585,0.33819811923500764,-0.27925477200685206
2023,Jasmin Dixon,Northwestern State Lady Demons,0.05891137753989714,-0.12110336619070161,0.18001474373059875
2023,Walker Demers,South Dakota Coyotes,0.057995030174403495,0.5274545584376084,-0.46945952826320486
2023,Destini Lombard,Stephen F. Austin Ladyjacks,0.0574197073923533,0.017701788204517527,0.03971791918783578
2023,Reniya Jones,UT Arlington Mavericks,0.05676693495639243,0.07809565399770044,-0.021328719041308005
2023,Jade Rutledge,Niagara Purple Eagles,0.055519570029983756,-0.2801629912877455,0.3356825613177293
2023,Jazzy Anousinh,Cal Poly Mustangs,0.054920268910712944,0.22749346185878294,-0.17257319294807
2023,Grace Thybulle,Yale Bulldogs,0.05459994923887974,0.10582212378750881,-0.051222174548629075
2023,Aniya Hubbard,Florida Atlantic Owls,0.05363970118980749,-0.33292718376718683,0.3865668849569943
2023,Emma Wittmershaus,Milwaukee Panthers,0.05271422189743158,-0.982016037675887,1.0347302595733185
2023,Jerni Kiaku,North Carolina Central Eagles,0.05183407230534395,-0.05918209377948436,0.11101616608482831
2023,Mi'Cole Cayton,Minnesota Golden Gophers,0.05166859348642816,-0.12745750502095402,0.17912609850738218
2023,Tommisha Lampkin,North Texas Mean Green,0.05133066278178238,-0.03141443997846443,0.08274510276024681
2023,Maisa Marcal,Grand Canyon Lopes,0.05123528402531019,0.2624351160412118,-0.2111998320159016
2023,Brinae Alexander,Maryland Terrapins,0.05119246139279221,0.1387979086098661,-0.08760544721707389
2023,Bella Fontleroy,Baylor Bears,0.051069741188852935,0.40060942557430873,-0.3495396843854558
2023,NJ Weems,Lamar Cardinals,0.050677389275031376,-0.14322905327999447,0.19390644255502584
2023,Ashley Gray,Alabama State Lady Hornets,0.05060579694640156,-0.09871501233927708,0.14932080928567865
2023,Diana Eliasson,New Hampshire Wildcats,0.05008649958881367,0.3186299181470396,-0.26854341855822594
2023,Becky Obinma,Pepperdine Waves,0.04965960608678795,0.15637399964666032,-0.10671439355987238
2023,Elisa Mevius,Siena Saints,0.04955591988974582,0.13759811205781225,-0.08804219216806643
2023,Avery Bang,Northern Colorado Bears,0.04931557090941496,-0.6053049028638224,0.6546204737732374
2023,Madison Cockrell,UTSA Roadrunners,0.049111436580152046,-0.6195323341959696,0.6686437707761217
2023,Averee Kleinhans,Northern Colorado Bears,0.047646193203480736,0.5775212650297116,-0.5298750718262308
2023,Ines Bettencourt,UConn Huskies,0.046500121343069356,0.3506579155799102,-0.30415779423684086
2023,Mili Carrera,UMass Lowell River Hawks,0.04604150961951142,-0.30599889910323025,0.35204040872274167
2023,Mahri Petree,UTEP Miners,0.04598303670614495,-0.1918674575785671,0.23785049428471206
2023,Silvia Nativi,Louisiana Tech Lady Techsters,0.04590650933613721,0.4089878833994235,-0.3630813740632863
2023,Mariah Frazier,Appalachian State Mountaineers,0.04557720548061989,-0.17313346869131824,0.21871067417193812
2023,Elena Rodriguez,Harvard Crimson,0.045551302586702536,-0.0811310652304375,0.12668236781714004
2023,Chloe Chard Peloquin,Canisius Golden Griffins,0.04347246878802541,-0.12042383300885476,0.16389630179688017
2023,Tess Barnes,Wyoming Cowgirls,0.0433525056415322,0.28673161032049793,-0.24337910467896573
2023,Angena Belloso,St. Francis Brooklyn Terriers,0.043026713914160686,-0.4828283368180033,0.525855050732164
2023,Trinity Brady,Nebraska Cornhuskers,0.041991226973078055,0.3334564615329224,-0.29146523455984436
2023,Jacia Cunningham,Chicago State Cougars,0.04176797005197741,0.6799924694856784,-0.638224499433701
2023,Sommer Joseph,Queens University Royals,0.04131158487280917,-0.015827847971982174,0.057139432844791345
2023,Bridee Burks,Idaho State Bengals,0.04113064886810586,0.35602244808215455,-0.3148917992140487
2023,Vanessa Taylor,Elon Phoenix,0.04015245347375407,-0.5323115948474252,0.5724640483211793
2023,Madison Butcher,Sacramento State Hornets,0.03975304593899026,0.2385628461329622,-0.19880980019397193
2023,Sarah Te-Biasu,VCU Rams,0.03907888885938887,0.23729383670075221,-0.19821494784136334
2023,Gracie Merkle,Bellarmine Knights,0.038727231426136655,-0.40189336228058,0.44062059370671663
2023,Maxine Engel,George Washington Colonials,0.03819523265000063,-0.33429000898140787,0.3724852416314085
2023,Madison Jackson,Montana State Bobcats,0.03796924333361673,0.26879045814196734,-0.2308212148083506
2023,Jada Duckett,Old Dominion Monarchs,0.037640834540501114,-0.09695803931693024,0.13459887385743136
2023,Olivia Smith,Eastern Michigan Eagles,0.03754450605404597,0.40473104252943076,-0.3671865364753848
2023,Linda Van Schaik,Oakland Golden Grizzlies,0.03731293900948228,-0.07006953859697139,0.10738247760645367
2023,Saga Ukkonen,Texas Tech Lady Raiders,0.036815289352021496,0.35106358969758056,-0.31424830034555906
2023,Jaycie Christopher,Maine Black Bears,0.03459836313264458,-0.4822205275457498,0.5168188906783944
2023,Natalie Rhine,Army Black Knights,0.03431833922909763,-0.04799542377464598,0.08231376300374361
2023,Sidney McHenry,UNT Dallas Trailblazers,0.03420840613253123,-0.17583105015336328,0.21003945628589452
2023,Jade Blagrove,Manhattan Jaspers,0.0329861420498897,-0.41749839360149527,0.45048453565138497
2023,Gabby McBride,Western Kentucky Lady Toppers,0.032435905050740704,-0.1259848296846837,0.1584207347354244
2023,Raven White,Southern Jaguars,0.03221229867712247,0.16624096586750617,-0.1340286671903837
2023,Malia Mpondo,Wagner Seahawks,0.03220993475901407,-0.12794330978445942,0.1601532445434735
2023,Victoria Mason,Hampton Lady Pirates,0.0317590818443273,-0.23215959782926,0.2639186796735873
2023,Cayla Williams,Richmond Spiders,0.031590992250116676,-0.10761965257612217,0.13921064482623885
2023,Dyllan Hanna,Florida Atlantic Owls,0.03101038966494496,-0.5074860739054773,0.5384964635704222
2023,Hannah Rapp,Saint Mary's Gaels,0.030959910144592387,-0.050642662021730026,0.08160257216632241
2023,Marta Neira Martinez,Bryant Bulldogs,0.029427342286076186,-0.09434876195914224,0.12377610424521843
2023,Dasha MacMillan,Air Force Falcons,0.028902279325309838,0.2081483706643781,-0.17924609133906827
2023,Ajulu Thatha,SIU Edwardsville Cougars,0.028770867890487634,0.11823825631513706,-0.08946738842464942
2023,Alex Crain,San Diego State Aztecs,0.028358562428207446,-0.3569286988174719,0.38528726124567936
2023,Nikola Ozola,Florida Atlantic Owls,0.027475403732945755,0.04400661444855897,-0.016531210715613212
2023,Caitlin Anderson,Indiana State Sycamores,0.02708641742974377,0.16563811423146366,-0.1385516968017199
2023,Kayla Beckwith,William & Mary Tribe,0.027023755501631996,0.36527151236913036,-0.33824775686749836
2023,Meghan O'Brien,Lehigh Mountain Hawks,0.026960567593519447,0.27514584512698237,-0.24818527753346292
2023,Ereauna Hardaway,North Texas Mean Green,0.026568462644122826,0.3158439237158633,-0.28927546107174046
2023,Idalis Lee,Hampton Lady Pirates,0.026408252308115818,-0.0697652682928448,0.09617352060096061
2023,Ariana Wilkes,Hampton Lady Pirates,0.026359386665729553,-0.06979293473503409,0.09615232140076364
2023,Ariana Vanderhoop,Monmouth Hawks,0.02630351562136854,-0.16831607135913204,0.19461958698050058
2023,Ariana Vanderhoop,Stony Brook Seawolves,0.02630351562136854,-0.16831607135913204,0.19461958698050058
2023,Breanne Beatty,Oakland Golden Grizzlies,0.026272029525698938,-0.03293458291684909,0.059206612442548025
2023,Jala Johnson,Loyola Chicago Ramblers,0.025344162214704702,0.9012007208814355,-0.8758565586667308
2023,Kourtney Wilson,Temple Owls,0.024852424139905516,0.2521056425521916,-0.22725321841228607
2023,Junie Dickson,Cal Poly Mustangs,0.024535816613109995,-0.3411827467890217,0.3657185634021317
2023,Melissa Whitmore,Stonehill Skyhawks,0.024530548092138393,0.9360192811975728,-0.9114887331054344
2023,Sydney Brown,UC San Diego Tritons,0.0242102392621876,0.2085642454060844,-0.1843540061438968
2023,Morgan Dillard,Southern Miss Golden Eagles,0.02415074497306252,0.33422898188576816,-0.31007823691270564
2023,Emily Cangelosi,UC San Diego Tritons,0.024148664627642952,0.2082174222468009,-0.18406875761915795
2023,Jessica Carrothers,Butler Bulldogs,0.023323059631221776,0.5082043998499849,-0.4848813402187631
2023,Sera Hodgson,Maine Black Bears,0.023258673227960103,0.256741434654197,-0.23348276142623692
2023,Claire Cody,St. Bonaventure Bonnies,0.022550948381830804,-0.22019077557784986,0.24274172395968066
2023,Shonnyvelle Regalado,Tennessee State Lady Tigers,0.02192557987185889,0.0940396259852123,-0.07211404611335341
2023,Addi Brownfield,Western Illinois Leathernecks,0.02133711961483148,-0.48906448464825886,0.5104016042630903
2023,Jada Moore,Florida Atlantic Owls,0.021274756527404792,0.4990689992536249,-0.4777942427262201
2023,Maia Garcia,Cal Poly Mustangs,0.020983671562034067,-0.3431353263421215,0.3641189979041556
2023,Kennedy Dickie,San Francisco Dons,0.01994890406688568,-0.23560256812346572,0.2555514721903514
2023,Brooklyn McDaniel,Jacksonville State Gamecocks,0.019378541084469264,0.21099696175992125,-0.19161842067545198
2023,Genesis Parker,IUPUI Jaguars,0.017777916617898515,0.3402085860430786,-0.32243066942518006
2023,Ali Saunders,Valparaiso Beacons,0.016762030752000334,0.18452859325395157,-0.16776656250195124
2023,Autam Mendez,St. Thomas - Minnesota Tommies,0.016127338695690996,-0.3356809048929492,0.3518082435886402
2023,Shelby Rayner,Northwestern State Lady Demons,0.016042972607438297,-0.058502091434269654,0.07454506404170795
2023,Andrea Hernangomez,Fairfield Stags,0.01601949932539437,0.5350209736872564,-0.5190014743618621
2023,Adelaide Fuller,Davidson Wildcats,0.014925869426127836,-0.3624781641415704,0.37740403356769825
2023,Peyton Carter,Tennessee Tech Golden Eagles,0.014435694303031127,0.04231137574776355,-0.027875681444732424
2023,Paige Bradley,TCU Horned Frogs,0.013884040825789146,0.4785687862515067,-0.4646847454257175
2023,Julia Macabuhay,UC San Diego Tritons,0.013629374211217016,0.20220837347124299,-0.18857899926002597
2023,Fiona Connolly,La Salle Explorers,0.01214197678041723,-0.32827881039525786,0.3404207871756751
2023,Alexia Allesch,Seton Hall Pirates,0.01213143545661665,0.05261613847878108,-0.04048470302216443
2023,Callie Cavanaugh,Fairfield Stags,0.012013492626770816,-0.21110273439477253,0.22311622702154335
2023,N'Yah Boyd,UTEP Miners,0.011199270634052572,-0.3619091408763099,0.37310841151036245
2023,Mara Neira,Presbyterian Blue Hose,0.010474995692577932,-0.0010975482728692607,0.011572543965447192
2023,Kaylee Thomas,Merrimack Warriors,0.010068185063726531,-0.6105189282215184,0.620587113285245
2023,Hennie van Schaik,Cal State Bakersfield Roadrunners,0.009827374578440407,-0.9822072586269245,0.9920346332053649
2023,Lexie Pritchard,Santa Clara Broncos,0.009502526986206128,0.27453115112058235,-0.2650286241343762
2023,Cortney Gardner,Coppin State Eagles,0.009490639658316702,0.43283055688895256,-0.42333991723063585
2023,Yonta Vaughn,Virginia Cavaliers,0.008605899716210813,0.07922798364230842,-0.0706220839260976
2023,Ramani Parker,Mississippi State Bulldogs,0.007863726155652326,0.06027713716817308,-0.052413411012520755
2023,Mayra Caicedo,Tarleton Texans,0.007016586165939559,0.22054609710162948,-0.21352951093568992
2023,Gabrielle Anderson,Harvard Crimson,0.006489021076317991,0.5243739601143335,-0.5178849390380155
2023,Madison Schiller,Colgate Raiders,0.005919984025954839,-0.29833343993140937,0.3042534239573642
2023,Bryanna Brady,Presbyterian Blue Hose,0.005083501552732715,-0.0015782952925336134,0.0066617968452663285
2023,Symmone James,Texas A&M-Commerce Lions,0.00504363284120414,0.11467653203121202,-0.10963289919000788
2023,Abby Ray,Albany Great Danes,0.004873100038217615,0.14259135559243347,-0.13771825555421585
2023,Gina Marxen,Montana Lady Griz,0.004064001262469641,0.6154259635225832,-0.6113619622601135
2023,Grace Hutson,VCU Rams,0.003256151609426161,-0.308692733086917,0.3119488846963432
2023,Astera Tuhina,Washington State Cougars,0.0024977678352888053,0.005576488000556613,-0.0030787201652678078
2023,MacKenzie Martin,Fairfield Stags,0.0020401340753953834,-0.08538885936423429,0.08742899343962968
2023,Jazzy Owens-Barnett,Rice Owls,-1.869135941801603e-4,0.37979788771073786,-0.379984801304918
2023,Dazia Lawrence,Charlotte 49ers,-8.697349339100297e-4,-0.08180882003160216,0.08093908509769213
2023,Melodie Kapinga,Arkansas State Red Wolves,-0.0014397252150131212,-0.3039741297748962,0.30253440455988306
2023,Mya Byrd,Georgia State Panthers,-0.0019715983347868005,-0.04436985256072495,0.042398254225938146
2023,Olivia Rockwood,Maine Black Bears,-0.0024716697457013194,0.01478838728773842,-0.01726005703343974
2023,Nala Hemingway,Texas A&M-Texarkana Eagles,-0.002557016899433745,-0.08380185919376515,0.0812448422943314
2023,Macey Blevins,Western Kentucky Lady Toppers,-0.00315579197456195,-1.0099749971789935,1.0068192052044316
2023,Lovin Marsicano,Monmouth Hawks,-0.003400158414520252,0.02825755661940007,-0.03165771503392032
2023,Lovin Marsicano,Stony Brook Seawolves,-0.003400158414520252,0.02825755661940007,-0.03165771503392032
2023,Lanetta Williams,Memphis Tigers,-0.0043493196073809415,0.2921291918224012,-0.29647851142978215
2023,Deborah Nwakamma,UTSA Roadrunners,-0.004377126401434506,0.6296270592614251,-0.6340041856628597
2023,Jade Masogayo,Missouri State Lady Bears,-0.004975611866200602,-0.4829912289226433,0.4780156170564427
2023,Timaya Lewis-Eutsey,VCU Rams,-0.005109755960736817,-0.5404504166495878,0.535340660688851
2023,Amaya Blake,Missouri-St. Louis Rivermen,-0.005509463073036333,0.11072106574480384,-0.11623052881784017
2023,Olivia Lawlor,Dartmouth Big Green,-0.005856867326222703,0.359672128117668,-0.3655289954438907
2023,Natalia Otkhmezuri,Iona Gaels,-0.006464650496110003,-0.052418155535074056,0.04595350503896405
2023,Grace Hunter,Northern Illinois Huskies,-0.006556598731745966,0.5930084851936779,-0.5995650839254238
2023,Jimmirah Johnson,New Jersey City Gothic Knights,-0.00660121075555456,-0.07525803352172611,0.06865682276617155
2023,Bridget Mullings,UC San Diego Tritons,-0.007116401694004154,0.14204555286707074,-0.1491619545610749
2023,Caroline Ducharme,UConn Huskies,-0.0072150210533402925,-0.21561563567435846,0.20840061462101817
2023,Lavinia Moa,Stanislaus State Warriors,-0.007457379194211217,-0.1777732551203165,0.17031587592610528
2023,Sydney Watkins,Delaware State Lady Hornets,-0.010283126196622888,0.18485744918466646,-0.19514057538128934
2023,Kylie Favours,Lafayette Leopards,-0.010937748370961564,-0.36184522538155645,0.3509074770105949
2023,Lani Cornfield,Southern Miss Golden Eagles,-0.010949696773600442,0.17834085479310693,-0.18929055156670738
2023,Ny'Ceara Pryor,Sacred Heart Pioneers,-0.01161862577737982,-0.25517323973004313,0.2435546139526633
2023,Brazyll Watkins,Alabama State Lady Hornets,-0.011679593951146344,0.07826466103048073,-0.08994425498162707
2023,Alexis Johnson,Oakland Golden Grizzlies,-0.011698005690802558,0.03731276581691601,-0.04901077150771857
2023,D'asia Gregg,Virginia Tech Hokies,-0.013140677152958885,0.08288421467937403,-0.09602489183233291
2023,Prima Chellis,Utah State Aggies,-0.01325568489833509,0.09932122346916775,-0.11257690836750284
2023,Siena Guttadauro,UTSA Roadrunners,-0.014822300947529288,-0.27360630593466007,0.2587840049871308
2023,Ashlee Maldonado,Santa Clara Broncos,-0.015308699363693223,0.15699105734732258,-0.1722997567110158
2023,Robyn Lee,Louisiana Tech Lady Techsters,-0.015386891721200613,-0.0888847076159816,0.073497815894781
2023,Olivia Wikstrom,Utah State Aggies,-0.015648653470144214,-0.24207870419309901,0.2264300507229548
2023,Sydney Dethman,Fresno State Bulldogs,-0.016104646305751702,-0.351174520222087,0.3350698739163353
2023,Audrey Koch,Providence Friars,-0.016149463141645795,-0.13543413060328546,0.11928466746163967
2023,London Gamble,Siena Saints,-0.01634306601007493,0.21697149168553673,-0.23331455769561166
2023,Faith Price,UNC Greensboro Spartans,-0.016343334793266558,-0.03136393956471352,0.01502060477144696
2023,Clare Chambers,Miami (OH) Redhawks,-0.016582325594033,0.2685108409274815,-0.2850931665215145
2023,Ella Wanzer,Binghamton Bearcats,-0.01811387344624052,-0.2616278926434772,0.24351401919723667
2023,Charlotte Hegvold,Weber State Wildcats,-0.020221307250683898,0.06359589987913956,-0.08381720712982346
2023,Nickelle O'Neil,Niagara Purple Eagles,-0.02032322671677439,-0.27719138642913826,0.2568681597123639
2023,Matehya Bryant,UC Riverside Highlanders,-0.020463203740241076,-0.4636177040829025,0.4431545003426614
2023,Nadege Jean,Central Michigan Chippewas,-0.021197998023467043,-0.12926299527533167,0.10806499725186462
2023,Narrie Dodson,Manhattan Jaspers,-0.02182101021516586,-0.3152974119559512,0.2934764017407853
2023,Emma Calvert,BYU Cougars,-0.021844151479451596,0.10075071414680549,-0.12259486562625709
2023,Jaylyn James,Louisiana Ragin' Cajuns,-0.023367946965543895,-0.10453358646120758,0.08116563949566369
2023,Isabella King,Bucknell Bison,-0.023752846634232765,0.01702713780062584,-0.040779984434858606
2023,Aixchel Hernandez,Cal State Fullerton Titans,-0.02409740365497426,0.5081414631962692,-0.5322388668512434
2023,Remi Sisselman,Bucknell Bison,-0.024280531596568497,-0.08681599929226097,0.06253546769569247
2023,Brooke Quarles-Daniels,Oakland Golden Grizzlies,-0.024464990141083845,0.030532956664131326,-0.05499794680521517
2023,Rebecca Demeke,Delaware Blue Hens,-0.024835373544360717,-0.43114493472238186,0.40630956117802114
2023,Rachael Heittola,Northern Iowa Panthers,-0.025028237641779194,0.678168530306367,-0.7031967679481462
2023,Jordan Webster,UC Riverside Highlanders,-0.025111758189089006,-0.4653672194430963,0.4402554612540073
2023,Milou Vennema,Longwood Lancers,-0.025176759114881597,-0.18602933888919446,0.16085257977431286
2023,Yasmin Ott,Georgetown Hoyas,-0.02521223663093928,0.03159393266980941,-0.056806169300748686
2023,Tia Morgan,Arkansas-Pine Bluff Golden Lions,-0.026144498774533093,-0.12624582793920586,0.10010132916467276
2023,Carly Rivera,Columbia Lions,-0.027050690847809283,-0.10565215421042899,0.07860146336261971
2023,Demi Burdick,Delaware Blue Hens,-0.02780045627886453,0.034774915169805576,-0.0625753714486701
2023,Delanie Crawford,Tulsa Golden Hurricane,-0.027853996908095313,0.5319026700886681,-0.5597566669967634
2023,Gemima Motema,Northeastern Huskies,-0.028375807737477554,0.2788697994639235,-0.30724560720140104
2023,Sydney Erikstrup,Arizona State Sun Devils,-0.028425965247592833,-0.34588285704221744,0.3174568917946246
2023,Kennedi Heard,Prairie View A&M Lady Panthers,-0.02942130854568492,-0.29703873115788815,0.2676174226122032
2023,Jamiya Turner,Stetson Hatters,-0.030118633673466316,0.1915941099864319,-0.2217127436598982
2023,Alejandra Mastral,Robert Morris Colonials,-0.03076788573914646,-0.33001833169947925,0.2992504459603328
2023,Alicia Blanton,Louisiana Ragin' Cajuns,-0.03168793262253233,-0.4126990532532615,0.38101112063072917
2023,Emily Klaczek,UAB Blazers,-0.032310184279652876,0.24484836499390694,-0.2771585492735598
2023,Claire Wyatt,High Point Panthers,-0.032479888424152836,0.6529924842794724,-0.6854723727036253
2023,Laya Hartman,Northwestern Wildcats,-0.03261835587243639,-0.23013466656359136,0.19751631069115497
2023,Alexa Gramann,King College TN Tornado,-0.03282982077408711,-0.2030877001099804,0.1702578793358933
2023,Jhayda McKinney,King College TN Tornado,-0.032881682304125415,-0.20312019018566185,0.17023850788153644
2023,Brianna Dunbar,King College TN Tornado,-0.03293508980765422,-0.2031534993609568,0.17021840955330259
2023,Jordan Weir,King College TN Tornado,-0.032984616058235355,-0.20318883068440233,0.17020421462616697
2023,Ashley Allen,King College TN Tornado,-0.032990011497373156,-0.20318760357591203,0.17019759207853888
2023,Lavender Briggs,Maryland Terrapins,-0.03342952404022925,-0.5968695394416299,0.5634400154014007
2023,Sanaa' St. Andre,Kansas City Roos,-0.033612045131507326,0.07529724955800424,-0.10890929468951156
2023,Sania Wells,Auburn Tigers,-0.034318879733583385,-0.31108009069214787,0.2767612109585645
2023,Louella Allana,Robert Morris Colonials,-0.03555092846740332,0.4247423822618747,-0.46029331072927804
2023,A'riel Jackson,Cincinnati Bearcats,-0.03562092560236163,-0.5178364956414984,0.48221557003913673
2023,Delia Moore,Cal State East Bay Pioneers,-0.035730917514300534,0.0035300957680982395,-0.039261013282398775
2023,Grace Campbell,Cal State East Bay Pioneers,-0.03576615852400659,0.0035087465201643,-0.03927490504417089
2023,Taylor Linzie,Cal State East Bay Pioneers,-0.03580150357048019,0.003487341618482168,-0.039288845188962356
2023,Payton Sterk,Cal State East Bay Pioneers,-0.035836912412164766,0.0034659069953140403,-0.0393028194074788
2023,Jaela Richardson,Cal State East Bay Pioneers,-0.03587234296875058,0.003444469775532203,-0.03931681274428279
2023,Machia Mullens,Kansas City Roos,-0.036496457417971945,0.2389273781227231,-0.27542383554069505
2023,Caroline Dingler,Bucknell Bison,-0.03737186777807447,-0.18013783406356026,0.1427659662854858
2023,Anna Walker,Tennessee Tech Golden Eagles,-0.037854400893090584,0.19058307973984534,-0.22843748063293592
2023,Kayla Drummond,Lafayette Leopards,-0.0381094926377166,-0.07923867504042757,0.041129182402710976
2023,Takaylyn Busby,Arkansas-Pine Bluff Golden Lions,-0.038454015302446805,-0.09965827858004836,0.061204263277601555
2023,Taleyah Jones,UT Arlington Mavericks,-0.03934402777392209,0.0429597602920344,-0.08230378806595649
2023,Izzy Forsyth,UC San Diego Tritons,-0.04013376574206109,-0.025572416422437096,-0.01456134931962399
2023,Makoye Diawara,Norfolk State Spartans,-0.040708785203523945,-0.7668024756933444,0.7260936904898204
2023,Kendall Wingler,Butler Bulldogs,-0.040972550894293525,0.20506401388768813,-0.24603656478198166
2023,Shelbee Brown,Memphis Tigers,-0.041405047699968445,0.2585587300293235,-0.29996377772929195
2023,Keely Brown,Fresno State Bulldogs,-0.041409432273713215,-0.09177514683217958,0.05036571455846636
2023,Ali Brigham,Penn State Lady Lions,-0.041543821186091956,0.45443700621556865,-0.4959808274016606
2023,Alexzeya Brooks,UMass Minutewomen,-0.0418306288656135,-0.09498652514557676,0.05315589627996326
2023,Maya Dunson,Valparaiso Beacons,-0.042410241386930114,0.14070397627377748,-0.1831142176607076
2023,Jo Raflo,Mount St. Mary's Mountaineers,-0.042816456621940224,1.093781367066001,-1.1365978236879413
2023,Kiarra Henderson,Alcorn State Lady Braves,-0.04319890322105513,-0.2062206454039412,0.16302174218288606
2023,Ava Learn,Purdue Boilermakers,-0.04422329545356087,-0.10442915850761099,0.06020586305405012
2023,Ania McNicholas,Cornell Big Red,-0.044581135832930885,-0.1901655205940045,0.1455843847610736
2023,Hayley Harrison,Bellarmine Knights,-0.04459601349988668,-0.21461583891925748,0.1700198254193708
2023,Ashley Malone,Tennessee State Lady Tigers,-0.04561619950552043,0.33680847790662544,-0.38242467741214586
2023,Kaya Ingram,Cornell Big Red,-0.04673869508852979,-0.18901767830361454,0.14227898321508475
2023,Angel Jackson,Jackson State Lady Tigers,-0.047861357816382344,-0.4630535339449764,0.41519217612859405
2023,Emily Johns,American University Eagles,-0.04975965703333038,0.08126227890367088,-0.13102193593700126
2023,Chloe Webb,California Baptist Lancers,-0.04995774038700887,-0.21869029496552672,0.16873255457851785
2023,Toyosi Abiola,Little Rock Trojans,-0.0508047197637267,-0.10089705423826704,0.05009233447454035
2023,Bre Sutton,UL Monroe Warhawks,-0.051652565295516296,-0.0438567173868996,-0.007795847908616695
2023,Taiye Johnson,Towson Tigers,-0.05308018524240729,-0.03662624390328594,-0.016453941339121345
2023,Meredith Raley,Southern Indiana Screaming Eagles,-0.05310831133551437,-0.16740632863057073,0.11429801729505636
2023,Shannon Mulroy,Cornell Big Red,-0.0535329499671785,-0.19273527246935626,0.13920232250217776
2023,Maggie McCarthy,Harvard Crimson,-0.05394878247178664,-0.26417611423641485,0.2102273317646282
2023,Anne Bair,Manhattan Jaspers,-0.054422185493336134,-0.2900344282939274,0.23561224280059126
2023,Tia Montagne,Hampton Lady Pirates,-0.054776925711340414,0.03913123288577058,-0.09390815859711099
2023,Tiena Neale,California Baptist Lancers,-0.05483344818566299,0.414975462349401,-0.469808910535064
2023,Harmanie Dominguez,Adams State Grizzlies,-0.056096208862200514,0.13238888761110518,-0.1884850964733057
2023,Angelline Nageak,Adams State Grizzlies,-0.05617183045262908,0.1323404642764419,-0.18851229472907097
2023,Elaina Watson,Adams State Grizzlies,-0.05624802855260061,0.1322916568558713,-0.1885396854084719
2023,Darlisha Reed,Adams State Grizzlies,-0.056324474055484075,0.132242681212295,-0.18856715526777906
2023,Riahana Davis,Adams State Grizzlies,-0.05640080914085749,0.1321937724900789,-0.1885945816309364
2023,Miya Crump,Jackson State Lady Tigers,-0.05740122243232579,0.17013360719354098,-0.22753482962586677
2023,Alyssa Phillip,Georgia State Panthers,-0.05749461855640697,-0.08334594264274144,0.025851324086334466
2023,Takia Davis,Chattanooga Mocs,-0.05755891975504923,-0.2952091562882896,0.23765023653324036
2023,Tara Green,New Orleans Privateers,-0.05785394439606298,-0.28332940566645026,0.22547546127038728
2023,Amalie Langer,San Francisco Dons,-0.05792621244924229,0.414631850512664,-0.4725580629619063
2023,Ambah Kowcun,Wichita State Shockers,-0.05826864201533877,-0.4498404806595467,0.3915718386442079
2023,Destinee Marshall,Purdue Fort Wayne Mastodons,-0.058370887108989855,-0.7748658544227112,0.7164949673137213
2023,Mackenzie Amalia,Robert Morris Colonials,-0.058402120813625,-0.22334588028444946,0.16494375947082446
2023,Kaila Rougier,North Florida Ospreys,-0.05954505256729742,0.332218544255014,-0.39176359682231143
2023,Timea Gardiner,Oregon State Beavers,-0.060966055530431044,-0.04777483413796171,-0.013191221392469336
2023,Jayla Reliford,Park University Gilbert Buccaneers,-0.0623540024344261,-0.11944772631692774,0.05709372388250164
2023,Bella Green,St. Francis Brooklyn Terriers,-0.06287673833743485,-0.5105892951654017,0.4477125568279669
2023,Jackie Christ,Radford Highlanders,-0.06342422651999521,0.01667261737885244,-0.08009684389884765
2023,Parker Montgomery,UC San Diego Tritons,-0.06343219172185445,0.013348737234895491,-0.07678092895674994
2023,Makayla Minett,Denver Pioneers,-0.06440219324083674,0.20892257585697055,-0.2733247690978073
2023,Dlayla Chakolis,Hampton Lady Pirates,-0.0655136974609582,-0.3740880420920334,0.3085743446310752
2023,Kenadee Winfrey,UNLV Lady Rebels,-0.0656387432198411,0.023142794609633522,-0.08878153782947462
2023,Kaitlyn Parker,St. Bonaventure Bonnies,-0.06716518752980782,0.1523119998616115,-0.21947718739141933
2023,Corina Suarez-Tudela,Tennessee State Lady Tigers,-0.0673676436363452,0.12254524443149944,-0.18991288806784465
2023,Breanna Yarber,Emory & Henry Wasps,-0.06740344090237556,0.008221844611401576,-0.07562528551377713
2023,Kiana Brereton,NJIT Highlanders,-0.06836757389313577,-0.27067122564519963,0.20230365175206386
2023,Caitlyn Wilson,Cincinnati Bearcats,-0.06902414613999666,0.03621007475474022,-0.10523422089473687
2023,Jiya Perry,SMU Mustangs,-0.06905171081758177,-0.12558703324905224,0.05653532243147047
2023,Makenzie Shierding,St. Louis Pharmacy Eutectics,-0.06917487039618112,-0.16318782922071226,0.09401295882453115
2023,Emily Coleman,St. Louis Pharmacy Eutectics,-0.0692345484788944,-0.16321035715465776,0.09397580867576336
2023,Grace Beyer,St. Louis Pharmacy Eutectics,-0.06927225219321792,-0.1632327949624052,0.09396054276918728
